origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026-04-08,ARI incidence,2026-04-12,2,IE,quantile,0.025,23.382292
2026-04-08,ARI incidence,2026-04-19,3,IE,quantile,0.025,15.186459
2026-04-08,ARI incidence,2026-04-26,4,IE,quantile,0.025,7.489866
2026-04-08,ARI incidence,2026-04-05,1,IS,quantile,0.025,38.8832
2026-04-08,ARI incidence,2026-04-12,2,IS,quantile,0.025,33.531113
2026-04-08,ARI incidence,2026-04-19,3,IS,quantile,0.025,30.606651
2026-04-08,ARI incidence,2026-04-26,4,IS,quantile,0.025,29.483236
2026-04-08,ARI incidence,2026-04-05,1,IT,quantile,0.025,491.84857
2026-04-08,ARI incidence,2026-04-12,2,IT,quantile,0.025,480.51306
2026-04-08,ARI incidence,2026-04-19,3,IT,quantile,0.025,474.63477
2026-04-08,ARI incidence,2026-04-26,4,IT,quantile,0.025,479.87418
2026-04-08,ARI incidence,2026-04-05,1,LT,quantile,0.025,362.8432
2026-04-08,ARI incidence,2026-04-12,2,LT,quantile,0.025,291.5804
2026-04-08,ARI incidence,2026-04-19,3,LT,quantile,0.025,228.48135
2026-04-08,ARI incidence,2026-04-26,4,LT,quantile,0.025,165.34995
2026-04-08,ARI incidence,2026-04-05,1,LU,quantile,0.025,4319.997
2026-04-08,ARI incidence,2026-04-12,2,LU,quantile,0.025,4386.595
2026-04-08,ARI incidence,2026-04-19,3,LU,quantile,0.025,3797.8032
2026-04-08,ARI incidence,2026-04-26,4,LU,quantile,0.025,2822.4946
2026-04-08,ARI incidence,2026-04-05,1,LV,quantile,0.025,623.2284
2026-04-08,ARI incidence,2026-04-12,2,LV,quantile,0.025,566.882
2026-04-08,ARI incidence,2026-04-19,3,LV,quantile,0.025,457.055
2026-04-08,ARI incidence,2026-04-26,4,LV,quantile,0.025,385.6383
2026-04-08,ARI incidence,2026-04-05,1,NL,quantile,0.025,144.29999
2026-04-08,ARI incidence,2026-04-12,2,NL,quantile,0.025,123.1304
2026-04-08,ARI incidence,2026-04-19,3,NL,quantile,0.025,105.678085
2026-04-08,ARI incidence,2026-04-26,4,NL,quantile,0.025,98.8635
2026-04-08,ARI incidence,2026-04-05,1,PT,quantile,0.025,0.0
2026-04-08,ARI incidence,2026-04-12,2,PT,quantile,0.025,0.0
2026-04-08,ARI incidence,2026-04-19,3,PT,quantile,0.025,0.0
2026-04-08,ARI incidence,2026-04-26,4,PT,quantile,0.025,0.0
2026-04-08,ARI incidence,2026-04-05,1,RO,quantile,0.025,489.3977
2026-04-08,ARI incidence,2026-04-12,2,RO,quantile,0.025,416.4158
2026-04-08,ARI incidence,2026-04-19,3,RO,quantile,0.025,332.26468
2026-04-08,ARI incidence,2026-04-26,4,RO,quantile,0.025,284.27872
2026-04-08,ARI incidence,2026-04-05,1,SI,quantile,0.025,615.15
2026-04-08,ARI incidence,2026-04-12,2,SI,quantile,0.025,520.8802
2026-04-08,ARI incidence,2026-04-19,3,SI,quantile,0.025,392.2425
2026-04-08,ARI incidence,2026-04-26,4,SI,quantile,0.025,280.40695
2026-04-08,ARI incidence,2026-04-05,1,SK,quantile,0.025,1079.0337
2026-04-08,ARI incidence,2026-04-12,2,SK,quantile,0.025,964.4871
2026-04-08,ARI incidence,2026-04-19,3,SK,quantile,0.025,861.3667
2026-04-08,ARI incidence,2026-04-26,4,SK,quantile,0.025,796.55774
2026-04-08,ARI incidence,2026-04-05,1,GB-ENG,quantile,0.025,182.45421
2026-04-08,ARI incidence,2026-04-12,2,GB-ENG,quantile,0.025,164.63058
2026-04-08,ARI incidence,2026-04-19,3,GB-ENG,quantile,0.025,159.02434
2026-04-08,ARI incidence,2026-04-26,4,GB-ENG,quantile,0.025,154.51146
2026-04-08,ARI incidence,2026-04-05,1,GB-NIR,quantile,0.025,135.67667
2026-04-08,ARI incidence,2026-04-12,2,GB-NIR,quantile,0.025,118.64726
2026-04-08,ARI incidence,2026-04-19,3,GB-NIR,quantile,0.025,104.17353
2026-04-08,ARI incidence,2026-04-26,4,GB-NIR,quantile,0.025,94.35531
2026-04-08,ARI incidence,2026-04-05,1,GB-SCT,quantile,0.025,110.45529
2026-04-08,ARI incidence,2026-04-12,2,GB-SCT,quantile,0.025,99.9668
2026-04-08,ARI incidence,2026-04-19,3,GB-SCT,quantile,0.025,88.05638
2026-04-08,ARI incidence,2026-04-26,4,GB-SCT,quantile,0.025,75.68575
2026-04-08,ARI incidence,2026-04-05,1,GB-WLS,quantile,0.025,11.178858
2026-04-08,ARI incidence,2026-04-12,2,GB-WLS,quantile,0.025,0.0
2026-04-08,ARI incidence,2026-04-19,3,GB-WLS,quantile,0.025,0.0
2026-04-08,ARI incidence,2026-04-26,4,GB-WLS,quantile,0.025,0.0
2026-04-08,ARI incidence,2026-04-05,1,BG,quantile,0.05,521.6207
2026-04-08,ARI incidence,2026-04-12,2,BG,quantile,0.05,439.06143
2026-04-08,ARI incidence,2026-04-19,3,BG,quantile,0.05,395.17987
2026-04-08,ARI incidence,2026-04-26,4,BG,quantile,0.05,379.58807
2026-04-08,ARI incidence,2026-04-05,1,CY,quantile,0.05,6798.877
2026-04-08,ARI incidence,2026-04-12,2,CY,quantile,0.05,5957.466
2026-04-08,ARI incidence,2026-04-19,3,CY,quantile,0.05,5561.8506
2026-04-08,ARI incidence,2026-04-26,4,CY,quantile,0.05,5246.4453
2026-04-08,ARI incidence,2026-04-05,1,CZ,quantile,0.05,668.292
2026-04-08,ARI incidence,2026-04-12,2,CZ,quantile,0.05,599.2019
2026-04-08,ARI incidence,2026-04-19,3,CZ,quantile,0.05,537.8596
2026-04-08,ARI incidence,2026-04-26,4,CZ,quantile,0.05,487.582
