origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026-04-22,ILI incidence,2026-05-03,3,CZ,quantile,0.7,2.96
2026-04-22,ILI incidence,2026-05-10,4,CZ,quantile,0.7,1.84
2026-04-22,ILI incidence,2026-04-19,1,CZ,quantile,0.75,6.72
2026-04-22,ILI incidence,2026-04-26,2,CZ,quantile,0.75,4.70
2026-04-22,ILI incidence,2026-05-03,3,CZ,quantile,0.75,3.06
2026-04-22,ILI incidence,2026-05-10,4,CZ,quantile,0.75,1.90
2026-04-22,ILI incidence,2026-04-19,1,CZ,quantile,0.8,6.88
2026-04-22,ILI incidence,2026-04-26,2,CZ,quantile,0.8,4.88
2026-04-22,ILI incidence,2026-05-03,3,CZ,quantile,0.8,3.20
2026-04-22,ILI incidence,2026-05-10,4,CZ,quantile,0.8,2.00
2026-04-22,ILI incidence,2026-04-19,1,CZ,quantile,0.85,7.10
2026-04-22,ILI incidence,2026-04-26,2,CZ,quantile,0.85,5.01
2026-04-22,ILI incidence,2026-05-03,3,CZ,quantile,0.85,3.36
2026-04-22,ILI incidence,2026-05-10,4,CZ,quantile,0.85,2.10
2026-04-22,ILI incidence,2026-04-19,1,CZ,quantile,0.9,7.30
2026-04-22,ILI incidence,2026-04-26,2,CZ,quantile,0.9,5.36
2026-04-22,ILI incidence,2026-05-03,3,CZ,quantile,0.9,3.60
2026-04-22,ILI incidence,2026-05-10,4,CZ,quantile,0.9,2.30
2026-04-22,ILI incidence,2026-04-19,1,CZ,quantile,0.95,7.76
2026-04-22,ILI incidence,2026-04-26,2,CZ,quantile,0.95,5.84
2026-04-22,ILI incidence,2026-05-03,3,CZ,quantile,0.95,4.16
2026-04-22,ILI incidence,2026-05-10,4,CZ,quantile,0.95,2.80
2026-04-22,ILI incidence,2026-04-19,1,CZ,quantile,0.975,8.00
2026-04-22,ILI incidence,2026-04-26,2,CZ,quantile,0.975,6.30
2026-04-22,ILI incidence,2026-05-03,3,CZ,quantile,0.975,4.56
2026-04-22,ILI incidence,2026-05-10,4,CZ,quantile,0.975,3.20
2026-04-22,ILI incidence,2026-04-19,1,CZ,quantile,0.99,8.24
2026-04-22,ILI incidence,2026-04-26,2,CZ,quantile,0.99,6.56
2026-04-22,ILI incidence,2026-05-03,3,CZ,quantile,0.99,5.00
2026-04-22,ILI incidence,2026-05-10,4,CZ,quantile,0.99,3.60
2026-04-22,ILI incidence,2026-04-19,1,DK,quantile,0.01,37.10
2026-04-22,ILI incidence,2026-04-26,2,DK,quantile,0.01,23.60
2026-04-22,ILI incidence,2026-05-03,3,DK,quantile,0.01,13.80
2026-04-22,ILI incidence,2026-05-10,4,DK,quantile,0.01,7.50
2026-04-22,ILI incidence,2026-04-19,1,DK,quantile,0.025,38.00
2026-04-22,ILI incidence,2026-04-26,2,DK,quantile,0.025,24.36
2026-04-22,ILI incidence,2026-05-03,3,DK,quantile,0.025,14.60
2026-04-22,ILI incidence,2026-05-10,4,DK,quantile,0.025,8.10
2026-04-22,ILI incidence,2026-04-19,1,DK,quantile,0.05,39.20
2026-04-22,ILI incidence,2026-04-26,2,DK,quantile,0.05,25.60
2026-04-22,ILI incidence,2026-05-03,3,DK,quantile,0.05,15.40
2026-04-22,ILI incidence,2026-05-10,4,DK,quantile,0.05,8.56
2026-04-22,ILI incidence,2026-04-19,1,DK,quantile,0.1,40.60
2026-04-22,ILI incidence,2026-04-26,2,DK,quantile,0.1,26.80
2026-04-22,ILI incidence,2026-05-03,3,DK,quantile,0.1,16.40
2026-04-22,ILI incidence,2026-05-10,4,DK,quantile,0.1,9.28
