"origin_date","horizon","target_end_date","output_type_id","value","output_type","target","location"
2026-04-22,2,2026-04-26,0.3,32,"quantile","ILI incidence","LV"
2026-04-22,2,2026-04-26,0.35,32.65,"quantile","ILI incidence","LV"
2026-04-22,2,2026-04-26,0.4,33,"quantile","ILI incidence","LV"
2026-04-22,2,2026-04-26,0.45,34,"quantile","ILI incidence","LV"
2026-04-22,2,2026-04-26,0.5,34.5,"quantile","ILI incidence","LV"
2026-04-22,2,2026-04-26,0.55,35.45,"quantile","ILI incidence","LV"
2026-04-22,2,2026-04-26,0.6,36,"quantile","ILI incidence","LV"
2026-04-22,2,2026-04-26,0.65,36,"quantile","ILI incidence","LV"
2026-04-22,2,2026-04-26,0.7,37.3,"quantile","ILI incidence","LV"
2026-04-22,2,2026-04-26,0.75,39,"quantile","ILI incidence","LV"
2026-04-22,2,2026-04-26,0.8,40,"quantile","ILI incidence","LV"
2026-04-22,2,2026-04-26,0.85,41,"quantile","ILI incidence","LV"
2026-04-22,2,2026-04-26,0.9,43.1,"quantile","ILI incidence","LV"
2026-04-22,2,2026-04-26,0.95,45.1,"quantile","ILI incidence","LV"
2026-04-22,2,2026-04-26,0.975,47,"quantile","ILI incidence","LV"
2026-04-22,2,2026-04-26,0.99,50.04,"quantile","ILI incidence","LV"
2026-04-22,2,2026-04-26,0.01,3.99,"quantile","ILI incidence","LT"
2026-04-22,2,2026-04-26,0.025,7,"quantile","ILI incidence","LT"
2026-04-22,2,2026-04-26,0.05,7.95,"quantile","ILI incidence","LT"
2026-04-22,2,2026-04-26,0.1,8,"quantile","ILI incidence","LT"
2026-04-22,2,2026-04-26,0.15,9,"quantile","ILI incidence","LT"
2026-04-22,2,2026-04-26,0.2,10,"quantile","ILI incidence","LT"
2026-04-22,2,2026-04-26,0.25,10,"quantile","ILI incidence","LT"
2026-04-22,2,2026-04-26,0.3,10.7,"quantile","ILI incidence","LT"
2026-04-22,2,2026-04-26,0.35,11,"quantile","ILI incidence","LT"
2026-04-22,2,2026-04-26,0.4,12,"quantile","ILI incidence","LT"
2026-04-22,2,2026-04-26,0.45,12,"quantile","ILI incidence","LT"
2026-04-22,2,2026-04-26,0.5,12,"quantile","ILI incidence","LT"
2026-04-22,2,2026-04-26,0.55,13,"quantile","ILI incidence","LT"
2026-04-22,2,2026-04-26,0.6,13,"quantile","ILI incidence","LT"
2026-04-22,2,2026-04-26,0.65,14,"quantile","ILI incidence","LT"
2026-04-22,2,2026-04-26,0.7,14,"quantile","ILI incidence","LT"
2026-04-22,2,2026-04-26,0.75,14,"quantile","ILI incidence","LT"
2026-04-22,2,2026-04-26,0.8,15,"quantile","ILI incidence","LT"
2026-04-22,2,2026-04-26,0.85,15,"quantile","ILI incidence","LT"
2026-04-22,2,2026-04-26,0.9,16,"quantile","ILI incidence","LT"
2026-04-22,2,2026-04-26,0.95,17.05,"quantile","ILI incidence","LT"
2026-04-22,2,2026-04-26,0.975,18,"quantile","ILI incidence","LT"
2026-04-22,2,2026-04-26,0.99,20.01,"quantile","ILI incidence","LT"
2026-04-22,2,2026-04-26,0.01,1659.91,"quantile","ILI incidence","LU"
2026-04-22,2,2026-04-26,0.025,1672.8,"quantile","ILI incidence","LU"
2026-04-22,2,2026-04-26,0.05,1684,"quantile","ILI incidence","LU"
2026-04-22,2,2026-04-26,0.1,1691.6,"quantile","ILI incidence","LU"
2026-04-22,2,2026-04-26,0.15,1706.85,"quantile","ILI incidence","LU"
2026-04-22,2,2026-04-26,0.2,1710,"quantile","ILI incidence","LU"
2026-04-22,2,2026-04-26,0.25,1716.5,"quantile","ILI incidence","LU"
2026-04-22,2,2026-04-26,0.3,1723.7,"quantile","ILI incidence","LU"
2026-04-22,2,2026-04-26,0.35,1727.65,"quantile","ILI incidence","LU"
2026-04-22,2,2026-04-26,0.4,1738.8,"quantile","ILI incidence","LU"
2026-04-22,2,2026-04-26,0.45,1741.55,"quantile","ILI incidence","LU"
2026-04-22,2,2026-04-26,0.5,1745,"quantile","ILI incidence","LU"
2026-04-22,2,2026-04-26,0.55,1748,"quantile","ILI incidence","LU"
2026-04-22,2,2026-04-26,0.6,1753,"quantile","ILI incidence","LU"
2026-04-22,2,2026-04-26,0.65,1756.7,"quantile","ILI incidence","LU"
2026-04-22,2,2026-04-26,0.7,1769.3,"quantile","ILI incidence","LU"
2026-04-22,2,2026-04-26,0.75,1780.5,"quantile","ILI incidence","LU"
2026-04-22,2,2026-04-26,0.8,1788,"quantile","ILI incidence","LU"
2026-04-22,2,2026-04-26,0.85,1793.45,"quantile","ILI incidence","LU"
2026-04-22,2,2026-04-26,0.9,1803,"quantile","ILI incidence","LU"
2026-04-22,2,2026-04-26,0.95,1815.15,"quantile","ILI incidence","LU"
2026-04-22,2,2026-04-26,0.975,1830.1,"quantile","ILI incidence","LU"
2026-04-22,2,2026-04-26,0.99,1838.02,"quantile","ILI incidence","LU"
2026-04-22,2,2026-04-26,0.01,3521.78,"quantile","ILI incidence","MT"
2026-04-22,2,2026-04-26,0.025,3527.375,"quantile","ILI incidence","MT"
2026-04-22,2,2026-04-26,0.05,3547.75,"quantile","ILI incidence","MT"
2026-04-22,2,2026-04-26,0.1,3561.5,"quantile","ILI incidence","MT"
2026-04-22,2,2026-04-26,0.15,3576.85,"quantile","ILI incidence","MT"
2026-04-22,2,2026-04-26,0.2,3584.6,"quantile","ILI incidence","MT"
2026-04-22,2,2026-04-26,0.25,3591,"quantile","ILI incidence","MT"
2026-04-22,2,2026-04-26,0.3,3601.7,"quantile","ILI incidence","MT"
2026-04-22,2,2026-04-26,0.35,3608.3,"quantile","ILI incidence","MT"
2026-04-22,2,2026-04-26,0.4,3612.6,"quantile","ILI incidence","MT"
2026-04-22,2,2026-04-26,0.45,3617.55,"quantile","ILI incidence","MT"
2026-04-22,2,2026-04-26,0.5,3621,"quantile","ILI incidence","MT"
2026-04-22,2,2026-04-26,0.55,3635.7,"quantile","ILI incidence","MT"
2026-04-22,2,2026-04-26,0.6,3644.4,"quantile","ILI incidence","MT"
2026-04-22,2,2026-04-26,0.65,3652.05,"quantile","ILI incidence","MT"
2026-04-22,2,2026-04-26,0.7,3659.6,"quantile","ILI incidence","MT"
2026-04-22,2,2026-04-26,0.75,3677.75,"quantile","ILI incidence","MT"
2026-04-22,2,2026-04-26,0.8,3689,"quantile","ILI incidence","MT"
2026-04-22,2,2026-04-26,0.85,3707.05,"quantile","ILI incidence","MT"
2026-04-22,2,2026-04-26,0.9,3718.2,"quantile","ILI incidence","MT"
2026-04-22,2,2026-04-26,0.95,3734,"quantile","ILI incidence","MT"
2026-04-22,2,2026-04-26,0.975,3758.525,"quantile","ILI incidence","MT"
2026-04-22,2,2026-04-26,0.99,3779.03,"quantile","ILI incidence","MT"
2026-04-22,2,2026-04-26,0.01,0,"quantile","ILI incidence","NL"
2026-04-22,2,2026-04-26,0.025,0,"quantile","ILI incidence","NL"
2026-04-22,2,2026-04-26,0.05,0,"quantile","ILI incidence","NL"
2026-04-22,2,2026-04-26,0.1,0,"quantile","ILI incidence","NL"
2026-04-22,2,2026-04-26,0.15,0,"quantile","ILI incidence","NL"
2026-04-22,2,2026-04-26,0.2,0,"quantile","ILI incidence","NL"
2026-04-22,2,2026-04-26,0.25,0,"quantile","ILI incidence","NL"
2026-04-22,2,2026-04-26,0.3,0,"quantile","ILI incidence","NL"
2026-04-22,2,2026-04-26,0.35,0,"quantile","ILI incidence","NL"
2026-04-22,2,2026-04-26,0.4,0,"quantile","ILI incidence","NL"
2026-04-22,2,2026-04-26,0.45,0,"quantile","ILI incidence","NL"
2026-04-22,2,2026-04-26,0.5,0,"quantile","ILI incidence","NL"
2026-04-22,2,2026-04-26,0.55,0,"quantile","ILI incidence","NL"
2026-04-22,2,2026-04-26,0.6,0,"quantile","ILI incidence","NL"
2026-04-22,2,2026-04-26,0.65,0,"quantile","ILI incidence","NL"
2026-04-22,2,2026-04-26,0.7,0,"quantile","ILI incidence","NL"
2026-04-22,2,2026-04-26,0.75,0,"quantile","ILI incidence","NL"
2026-04-22,2,2026-04-26,0.8,0,"quantile","ILI incidence","NL"
2026-04-22,2,2026-04-26,0.85,0,"quantile","ILI incidence","NL"
2026-04-22,2,2026-04-26,0.9,0,"quantile","ILI incidence","NL"
2026-04-22,2,2026-04-26,0.95,0,"quantile","ILI incidence","NL"
2026-04-22,2,2026-04-26,0.975,0,"quantile","ILI incidence","NL"
2026-04-22,2,2026-04-26,0.99,0.0100000000000051,"quantile","ILI incidence","NL"
2026-04-22,2,2026-04-26,0.01,11.98,"quantile","ILI incidence","NO"
2026-04-22,2,2026-04-26,0.025,13,"quantile","ILI incidence","NO"
2026-04-22,2,2026-04-26,0.05,14,"quantile","ILI incidence","NO"
2026-04-22,2,2026-04-26,0.1,16,"quantile","ILI incidence","NO"
2026-04-22,2,2026-04-26,0.15,17,"quantile","ILI incidence","NO"
2026-04-22,2,2026-04-26,0.2,17.8,"quantile","ILI incidence","NO"
2026-04-22,2,2026-04-26,0.25,18,"quantile","ILI incidence","NO"
2026-04-22,2,2026-04-26,0.3,18.7,"quantile","ILI incidence","NO"
2026-04-22,2,2026-04-26,0.35,19,"quantile","ILI incidence","NO"
2026-04-22,2,2026-04-26,0.4,20,"quantile","ILI incidence","NO"
2026-04-22,2,2026-04-26,0.45,21,"quantile","ILI incidence","NO"
2026-04-22,2,2026-04-26,0.5,21,"quantile","ILI incidence","NO"
2026-04-22,2,2026-04-26,0.55,22,"quantile","ILI incidence","NO"
2026-04-22,2,2026-04-26,0.6,23,"quantile","ILI incidence","NO"
2026-04-22,2,2026-04-26,0.65,23.35,"quantile","ILI incidence","NO"
2026-04-22,2,2026-04-26,0.7,24,"quantile","ILI incidence","NO"
2026-04-22,2,2026-04-26,0.75,24,"quantile","ILI incidence","NO"
2026-04-22,2,2026-04-26,0.8,25,"quantile","ILI incidence","NO"
2026-04-22,2,2026-04-26,0.85,26,"quantile","ILI incidence","NO"
2026-04-22,2,2026-04-26,0.9,27.1,"quantile","ILI incidence","NO"
2026-04-22,2,2026-04-26,0.95,31,"quantile","ILI incidence","NO"
2026-04-22,2,2026-04-26,0.975,31.525,"quantile","ILI incidence","NO"
2026-04-22,2,2026-04-26,0.99,34.01,"quantile","ILI incidence","NO"
2026-04-22,2,2026-04-26,0.01,174,"quantile","ILI incidence","PL"
2026-04-22,2,2026-04-26,0.025,180.325,"quantile","ILI incidence","PL"
2026-04-22,2,2026-04-26,0.05,185.95,"quantile","ILI incidence","PL"
2026-04-22,2,2026-04-26,0.1,193.9,"quantile","ILI incidence","PL"
2026-04-22,2,2026-04-26,0.15,197,"quantile","ILI incidence","PL"
2026-04-22,2,2026-04-26,0.2,202.8,"quantile","ILI incidence","PL"
2026-04-22,2,2026-04-26,0.25,205,"quantile","ILI incidence","PL"
2026-04-22,2,2026-04-26,0.3,209.7,"quantile","ILI incidence","PL"
2026-04-22,2,2026-04-26,0.35,211.65,"quantile","ILI incidence","PL"
2026-04-22,2,2026-04-26,0.4,214,"quantile","ILI incidence","PL"
2026-04-22,2,2026-04-26,0.45,215,"quantile","ILI incidence","PL"
2026-04-22,2,2026-04-26,0.5,217.5,"quantile","ILI incidence","PL"
2026-04-22,2,2026-04-26,0.55,219,"quantile","ILI incidence","PL"
2026-04-22,2,2026-04-26,0.6,221,"quantile","ILI incidence","PL"
2026-04-22,2,2026-04-26,0.65,222.05,"quantile","ILI incidence","PL"
2026-04-22,2,2026-04-26,0.7,225,"quantile","ILI incidence","PL"
2026-04-22,2,2026-04-26,0.75,226,"quantile","ILI incidence","PL"
2026-04-22,2,2026-04-26,0.8,228,"quantile","ILI incidence","PL"
2026-04-22,2,2026-04-26,0.85,234,"quantile","ILI incidence","PL"
2026-04-22,2,2026-04-26,0.9,236.4,"quantile","ILI incidence","PL"
2026-04-22,2,2026-04-26,0.95,245.15,"quantile","ILI incidence","PL"
2026-04-22,2,2026-04-26,0.975,250.575,"quantile","ILI incidence","PL"
2026-04-22,2,2026-04-26,0.99,260.04,"quantile","ILI incidence","PL"
2026-04-22,2,2026-04-26,0.01,27.99,"quantile","ILI incidence","RO"
2026-04-22,2,2026-04-26,0.025,29,"quantile","ILI incidence","RO"
2026-04-22,2,2026-04-26,0.05,31.95,"quantile","ILI incidence","RO"
2026-04-22,2,2026-04-26,0.1,33,"quantile","ILI incidence","RO"
2026-04-22,2,2026-04-26,0.15,34.85,"quantile","ILI incidence","RO"
2026-04-22,2,2026-04-26,0.2,35.8,"quantile","ILI incidence","RO"
2026-04-22,2,2026-04-26,0.25,37,"quantile","ILI incidence","RO"
2026-04-22,2,2026-04-26,0.3,38,"quantile","ILI incidence","RO"
2026-04-22,2,2026-04-26,0.35,39,"quantile","ILI incidence","RO"
2026-04-22,2,2026-04-26,0.4,41,"quantile","ILI incidence","RO"
2026-04-22,2,2026-04-26,0.45,41,"quantile","ILI incidence","RO"
2026-04-22,2,2026-04-26,0.5,42.5,"quantile","ILI incidence","RO"
2026-04-22,2,2026-04-26,0.55,43,"quantile","ILI incidence","RO"
2026-04-22,2,2026-04-26,0.6,45,"quantile","ILI incidence","RO"
2026-04-22,2,2026-04-26,0.65,46,"quantile","ILI incidence","RO"
2026-04-22,2,2026-04-26,0.7,46,"quantile","ILI incidence","RO"
2026-04-22,2,2026-04-26,0.75,47,"quantile","ILI incidence","RO"
2026-04-22,2,2026-04-26,0.8,48,"quantile","ILI incidence","RO"
2026-04-22,2,2026-04-26,0.85,51,"quantile","ILI incidence","RO"
2026-04-22,2,2026-04-26,0.9,53,"quantile","ILI incidence","RO"
2026-04-22,2,2026-04-26,0.95,56,"quantile","ILI incidence","RO"
2026-04-22,2,2026-04-26,0.975,56,"quantile","ILI incidence","RO"
2026-04-22,2,2026-04-26,0.99,58.03,"quantile","ILI incidence","RO"
2026-04-22,2,2026-04-26,0.01,128.97,"quantile","ILI incidence","SK"
2026-04-22,2,2026-04-26,0.025,129.95,"quantile","ILI incidence","SK"
2026-04-22,2,2026-04-26,0.05,132.9,"quantile","ILI incidence","SK"
2026-04-22,2,2026-04-26,0.1,138.9,"quantile","ILI incidence","SK"
2026-04-22,2,2026-04-26,0.15,141,"quantile","ILI incidence","SK"
2026-04-22,2,2026-04-26,0.2,142,"quantile","ILI incidence","SK"
2026-04-22,2,2026-04-26,0.25,144.75,"quantile","ILI incidence","SK"
2026-04-22,2,2026-04-26,0.3,145.7,"quantile","ILI incidence","SK"
2026-04-22,2,2026-04-26,0.35,148,"quantile","ILI incidence","SK"
2026-04-22,2,2026-04-26,0.4,149,"quantile","ILI incidence","SK"
2026-04-22,2,2026-04-26,0.45,151,"quantile","ILI incidence","SK"
2026-04-22,2,2026-04-26,0.5,152,"quantile","ILI incidence","SK"
2026-04-22,2,2026-04-26,0.55,154,"quantile","ILI incidence","SK"
2026-04-22,2,2026-04-26,0.6,156.4,"quantile","ILI incidence","SK"
2026-04-22,2,2026-04-26,0.65,158.35,"quantile","ILI incidence","SK"
2026-04-22,2,2026-04-26,0.7,160,"quantile","ILI incidence","SK"
2026-04-22,2,2026-04-26,0.75,161,"quantile","ILI incidence","SK"
2026-04-22,2,2026-04-26,0.8,164,"quantile","ILI incidence","SK"
2026-04-22,2,2026-04-26,0.85,165.15,"quantile","ILI incidence","SK"
2026-04-22,2,2026-04-26,0.9,167,"quantile","ILI incidence","SK"
2026-04-22,2,2026-04-26,0.95,175.1,"quantile","ILI incidence","SK"
2026-04-22,2,2026-04-26,0.975,179.525,"quantile","ILI incidence","SK"
2026-04-22,2,2026-04-26,0.99,182.08,"quantile","ILI incidence","SK"
2026-04-22,2,2026-04-26,0.01,6,"quantile","ILI incidence","SI"
2026-04-22,2,2026-04-26,0.025,6.475,"quantile","ILI incidence","SI"
2026-04-22,2,2026-04-26,0.05,8,"quantile","ILI incidence","SI"
2026-04-22,2,2026-04-26,0.1,8.9,"quantile","ILI incidence","SI"
2026-04-22,2,2026-04-26,0.15,9,"quantile","ILI incidence","SI"
2026-04-22,2,2026-04-26,0.2,10,"quantile","ILI incidence","SI"
2026-04-22,2,2026-04-26,0.25,10.75,"quantile","ILI incidence","SI"
2026-04-22,2,2026-04-26,0.3,11,"quantile","ILI incidence","SI"
2026-04-22,2,2026-04-26,0.35,12,"quantile","ILI incidence","SI"
2026-04-22,2,2026-04-26,0.4,12,"quantile","ILI incidence","SI"
2026-04-22,2,2026-04-26,0.45,13,"quantile","ILI incidence","SI"
2026-04-22,2,2026-04-26,0.5,13,"quantile","ILI incidence","SI"
2026-04-22,2,2026-04-26,0.55,13,"quantile","ILI incidence","SI"
2026-04-22,2,2026-04-26,0.6,14,"quantile","ILI incidence","SI"
2026-04-22,2,2026-04-26,0.65,14,"quantile","ILI incidence","SI"
2026-04-22,2,2026-04-26,0.7,15,"quantile","ILI incidence","SI"
2026-04-22,2,2026-04-26,0.75,16,"quantile","ILI incidence","SI"
2026-04-22,2,2026-04-26,0.8,17,"quantile","ILI incidence","SI"
2026-04-22,2,2026-04-26,0.85,17,"quantile","ILI incidence","SI"
2026-04-22,2,2026-04-26,0.9,18,"quantile","ILI incidence","SI"
2026-04-22,2,2026-04-26,0.95,18.05,"quantile","ILI incidence","SI"
2026-04-22,2,2026-04-26,0.975,19.525,"quantile","ILI incidence","SI"
2026-04-22,2,2026-04-26,0.99,21.02,"quantile","ILI incidence","SI"
2026-04-22,3,2026-05-03,0.01,1810.57,"quantile","ILI incidence","AT"
2026-04-22,3,2026-05-03,0.025,1822.475,"quantile","ILI incidence","AT"
2026-04-22,3,2026-05-03,0.05,1830.6,"quantile","ILI incidence","AT"
2026-04-22,3,2026-05-03,0.1,1835,"quantile","ILI incidence","AT"
2026-04-22,3,2026-05-03,0.15,1847,"quantile","ILI incidence","AT"
2026-04-22,3,2026-05-03,0.2,1852,"quantile","ILI incidence","AT"
2026-04-22,3,2026-05-03,0.25,1860.75,"quantile","ILI incidence","AT"
2026-04-22,3,2026-05-03,0.3,1863.4,"quantile","ILI incidence","AT"
2026-04-22,3,2026-05-03,0.35,1867.95,"quantile","ILI incidence","AT"
2026-04-22,3,2026-05-03,0.4,1876.6,"quantile","ILI incidence","AT"
2026-04-22,3,2026-05-03,0.45,1882.55,"quantile","ILI incidence","AT"
2026-04-22,3,2026-05-03,0.5,1886.5,"quantile","ILI incidence","AT"
2026-04-22,3,2026-05-03,0.55,1893.35,"quantile","ILI incidence","AT"
2026-04-22,3,2026-05-03,0.6,1901.4,"quantile","ILI incidence","AT"
2026-04-22,3,2026-05-03,0.65,1907.7,"quantile","ILI incidence","AT"
2026-04-22,3,2026-05-03,0.7,1913,"quantile","ILI incidence","AT"
2026-04-22,3,2026-05-03,0.75,1917,"quantile","ILI incidence","AT"
2026-04-22,3,2026-05-03,0.8,1922.2,"quantile","ILI incidence","AT"
2026-04-22,3,2026-05-03,0.85,1927.15,"quantile","ILI incidence","AT"
2026-04-22,3,2026-05-03,0.9,1934.3,"quantile","ILI incidence","AT"
2026-04-22,3,2026-05-03,0.95,1948,"quantile","ILI incidence","AT"
2026-04-22,3,2026-05-03,0.975,1959.15,"quantile","ILI incidence","AT"
2026-04-22,3,2026-05-03,0.99,1967.02,"quantile","ILI incidence","AT"
2026-04-22,3,2026-05-03,0.01,43.99,"quantile","ILI incidence","BE"
2026-04-22,3,2026-05-03,0.025,44,"quantile","ILI incidence","BE"
2026-04-22,3,2026-05-03,0.05,45,"quantile","ILI incidence","BE"
2026-04-22,3,2026-05-03,0.1,46,"quantile","ILI incidence","BE"
2026-04-22,3,2026-05-03,0.15,47.85,"quantile","ILI incidence","BE"
2026-04-22,3,2026-05-03,0.2,48,"quantile","ILI incidence","BE"
2026-04-22,3,2026-05-03,0.25,49,"quantile","ILI incidence","BE"
2026-04-22,3,2026-05-03,0.3,51,"quantile","ILI incidence","BE"
2026-04-22,3,2026-05-03,0.35,52,"quantile","ILI incidence","BE"
2026-04-22,3,2026-05-03,0.4,54,"quantile","ILI incidence","BE"
2026-04-22,3,2026-05-03,0.45,54,"quantile","ILI incidence","BE"
2026-04-22,3,2026-05-03,0.5,56,"quantile","ILI incidence","BE"
2026-04-22,3,2026-05-03,0.55,57.45,"quantile","ILI incidence","BE"
2026-04-22,3,2026-05-03,0.6,58,"quantile","ILI incidence","BE"
2026-04-22,3,2026-05-03,0.65,59,"quantile","ILI incidence","BE"
2026-04-22,3,2026-05-03,0.7,60,"quantile","ILI incidence","BE"
2026-04-22,3,2026-05-03,0.75,61,"quantile","ILI incidence","BE"
2026-04-22,3,2026-05-03,0.8,63.2,"quantile","ILI incidence","BE"
2026-04-22,3,2026-05-03,0.85,64.15,"quantile","ILI incidence","BE"
2026-04-22,3,2026-05-03,0.9,67,"quantile","ILI incidence","BE"
2026-04-22,3,2026-05-03,0.95,70,"quantile","ILI incidence","BE"
2026-04-22,3,2026-05-03,0.975,71.05,"quantile","ILI incidence","BE"
2026-04-22,3,2026-05-03,0.99,73.02,"quantile","ILI incidence","BE"
2026-04-22,3,2026-05-03,0.01,0,"quantile","ILI incidence","HR"
2026-04-22,3,2026-05-03,0.025,0,"quantile","ILI incidence","HR"
2026-04-22,3,2026-05-03,0.05,0,"quantile","ILI incidence","HR"
2026-04-22,3,2026-05-03,0.1,0,"quantile","ILI incidence","HR"
2026-04-22,3,2026-05-03,0.15,0,"quantile","ILI incidence","HR"
2026-04-22,3,2026-05-03,0.2,0,"quantile","ILI incidence","HR"
2026-04-22,3,2026-05-03,0.25,1,"quantile","ILI incidence","HR"
2026-04-22,3,2026-05-03,0.3,1,"quantile","ILI incidence","HR"
2026-04-22,3,2026-05-03,0.35,1,"quantile","ILI incidence","HR"
2026-04-22,3,2026-05-03,0.4,1,"quantile","ILI incidence","HR"
2026-04-22,3,2026-05-03,0.45,2,"quantile","ILI incidence","HR"
2026-04-22,3,2026-05-03,0.5,2,"quantile","ILI incidence","HR"
2026-04-22,3,2026-05-03,0.55,2,"quantile","ILI incidence","HR"
2026-04-22,3,2026-05-03,0.6,2,"quantile","ILI incidence","HR"
2026-04-22,3,2026-05-03,0.65,2,"quantile","ILI incidence","HR"
2026-04-22,3,2026-05-03,0.7,2,"quantile","ILI incidence","HR"
2026-04-22,3,2026-05-03,0.75,3,"quantile","ILI incidence","HR"
2026-04-22,3,2026-05-03,0.8,3,"quantile","ILI incidence","HR"
2026-04-22,3,2026-05-03,0.85,3,"quantile","ILI incidence","HR"
2026-04-22,3,2026-05-03,0.9,4,"quantile","ILI incidence","HR"
2026-04-22,3,2026-05-03,0.95,4.05,"quantile","ILI incidence","HR"
2026-04-22,3,2026-05-03,0.975,5,"quantile","ILI incidence","HR"
2026-04-22,3,2026-05-03,0.99,5,"quantile","ILI incidence","HR"
2026-04-22,3,2026-05-03,0.01,7.99,"quantile","ILI incidence","CZ"
2026-04-22,3,2026-05-03,0.025,8.475,"quantile","ILI incidence","CZ"
2026-04-22,3,2026-05-03,0.05,10.95,"quantile","ILI incidence","CZ"
2026-04-22,3,2026-05-03,0.1,12.9,"quantile","ILI incidence","CZ"
2026-04-22,3,2026-05-03,0.15,13,"quantile","ILI incidence","CZ"
2026-04-22,3,2026-05-03,0.2,13,"quantile","ILI incidence","CZ"
2026-04-22,3,2026-05-03,0.25,14,"quantile","ILI incidence","CZ"
2026-04-22,3,2026-05-03,0.3,15,"quantile","ILI incidence","CZ"
2026-04-22,3,2026-05-03,0.35,16,"quantile","ILI incidence","CZ"
2026-04-22,3,2026-05-03,0.4,17,"quantile","ILI incidence","CZ"
2026-04-22,3,2026-05-03,0.45,17,"quantile","ILI incidence","CZ"
2026-04-22,3,2026-05-03,0.5,18,"quantile","ILI incidence","CZ"
2026-04-22,3,2026-05-03,0.55,18,"quantile","ILI incidence","CZ"
2026-04-22,3,2026-05-03,0.6,19,"quantile","ILI incidence","CZ"
2026-04-22,3,2026-05-03,0.65,19,"quantile","ILI incidence","CZ"
2026-04-22,3,2026-05-03,0.7,20,"quantile","ILI incidence","CZ"
2026-04-22,3,2026-05-03,0.75,21,"quantile","ILI incidence","CZ"
2026-04-22,3,2026-05-03,0.8,22,"quantile","ILI incidence","CZ"
2026-04-22,3,2026-05-03,0.85,22,"quantile","ILI incidence","CZ"
2026-04-22,3,2026-05-03,0.9,24,"quantile","ILI incidence","CZ"
2026-04-22,3,2026-05-03,0.95,25,"quantile","ILI incidence","CZ"
2026-04-22,3,2026-05-03,0.975,25,"quantile","ILI incidence","CZ"
2026-04-22,3,2026-05-03,0.99,28,"quantile","ILI incidence","CZ"
2026-04-22,3,2026-05-03,0.01,69,"quantile","ILI incidence","DK"
2026-04-22,3,2026-05-03,0.025,69,"quantile","ILI incidence","DK"
2026-04-22,3,2026-05-03,0.05,70,"quantile","ILI incidence","DK"
2026-04-22,3,2026-05-03,0.1,73.9,"quantile","ILI incidence","DK"
2026-04-22,3,2026-05-03,0.15,76.85,"quantile","ILI incidence","DK"
2026-04-22,3,2026-05-03,0.2,78,"quantile","ILI incidence","DK"
2026-04-22,3,2026-05-03,0.25,78,"quantile","ILI incidence","DK"
2026-04-22,3,2026-05-03,0.3,80.7,"quantile","ILI incidence","DK"
2026-04-22,3,2026-05-03,0.35,81,"quantile","ILI incidence","DK"
2026-04-22,3,2026-05-03,0.4,83,"quantile","ILI incidence","DK"
2026-04-22,3,2026-05-03,0.45,84,"quantile","ILI incidence","DK"
2026-04-22,3,2026-05-03,0.5,85,"quantile","ILI incidence","DK"
2026-04-22,3,2026-05-03,0.55,86,"quantile","ILI incidence","DK"
2026-04-22,3,2026-05-03,0.6,87,"quantile","ILI incidence","DK"
2026-04-22,3,2026-05-03,0.65,88,"quantile","ILI incidence","DK"
2026-04-22,3,2026-05-03,0.7,89,"quantile","ILI incidence","DK"
2026-04-22,3,2026-05-03,0.75,90,"quantile","ILI incidence","DK"
2026-04-22,3,2026-05-03,0.8,94,"quantile","ILI incidence","DK"
2026-04-22,3,2026-05-03,0.85,97,"quantile","ILI incidence","DK"
2026-04-22,3,2026-05-03,0.9,98.1,"quantile","ILI incidence","DK"
2026-04-22,3,2026-05-03,0.95,102,"quantile","ILI incidence","DK"
2026-04-22,3,2026-05-03,0.975,103,"quantile","ILI incidence","DK"
2026-04-22,3,2026-05-03,0.99,104.01,"quantile","ILI incidence","DK"
2026-04-22,3,2026-05-03,0.01,214.98,"quantile","ILI incidence","EE"
2026-04-22,3,2026-05-03,0.025,216,"quantile","ILI incidence","EE"
2026-04-22,3,2026-05-03,0.05,217.95,"quantile","ILI incidence","EE"
2026-04-22,3,2026-05-03,0.1,223,"quantile","ILI incidence","EE"
2026-04-22,3,2026-05-03,0.15,229,"quantile","ILI incidence","EE"
2026-04-22,3,2026-05-03,0.2,232,"quantile","ILI incidence","EE"
2026-04-22,3,2026-05-03,0.25,233,"quantile","ILI incidence","EE"
2026-04-22,3,2026-05-03,0.3,235,"quantile","ILI incidence","EE"
2026-04-22,3,2026-05-03,0.35,236.65,"quantile","ILI incidence","EE"
2026-04-22,3,2026-05-03,0.4,238.6,"quantile","ILI incidence","EE"
2026-04-22,3,2026-05-03,0.45,241,"quantile","ILI incidence","EE"
2026-04-22,3,2026-05-03,0.5,243,"quantile","ILI incidence","EE"
2026-04-22,3,2026-05-03,0.55,244,"quantile","ILI incidence","EE"
2026-04-22,3,2026-05-03,0.6,245.4,"quantile","ILI incidence","EE"
2026-04-22,3,2026-05-03,0.65,247,"quantile","ILI incidence","EE"
2026-04-22,3,2026-05-03,0.7,248,"quantile","ILI incidence","EE"
2026-04-22,3,2026-05-03,0.75,249,"quantile","ILI incidence","EE"
2026-04-22,3,2026-05-03,0.8,251.2,"quantile","ILI incidence","EE"
2026-04-22,3,2026-05-03,0.85,258,"quantile","ILI incidence","EE"
2026-04-22,3,2026-05-03,0.9,261,"quantile","ILI incidence","EE"
