"origin_date","horizon","target_end_date","output_type_id","value","output_type","target","location"
2026-04-08,4,2026-04-26,0.55,52,"quantile","ILI incidence","LT"
2026-04-08,4,2026-04-26,0.6,52.4,"quantile","ILI incidence","LT"
2026-04-08,4,2026-04-26,0.65,54,"quantile","ILI incidence","LT"
2026-04-08,4,2026-04-26,0.7,54,"quantile","ILI incidence","LT"
2026-04-08,4,2026-04-26,0.75,55,"quantile","ILI incidence","LT"
2026-04-08,4,2026-04-26,0.8,56.2,"quantile","ILI incidence","LT"
2026-04-08,4,2026-04-26,0.85,59,"quantile","ILI incidence","LT"
2026-04-08,4,2026-04-26,0.9,59.1,"quantile","ILI incidence","LT"
2026-04-08,4,2026-04-26,0.95,62,"quantile","ILI incidence","LT"
2026-04-08,4,2026-04-26,0.975,64.525,"quantile","ILI incidence","LT"
2026-04-08,4,2026-04-26,0.99,67.01,"quantile","ILI incidence","LT"
2026-04-08,4,2026-04-26,0.01,3209.96,"quantile","ILI incidence","LU"
2026-04-08,4,2026-04-26,0.025,3218.8,"quantile","ILI incidence","LU"
2026-04-08,4,2026-04-26,0.05,3234.95,"quantile","ILI incidence","LU"
2026-04-08,4,2026-04-26,0.1,3243.8,"quantile","ILI incidence","LU"
2026-04-08,4,2026-04-26,0.15,3262.4,"quantile","ILI incidence","LU"
2026-04-08,4,2026-04-26,0.2,3271.8,"quantile","ILI incidence","LU"
2026-04-08,4,2026-04-26,0.25,3274,"quantile","ILI incidence","LU"
2026-04-08,4,2026-04-26,0.3,3282,"quantile","ILI incidence","LU"
2026-04-08,4,2026-04-26,0.35,3291.65,"quantile","ILI incidence","LU"
2026-04-08,4,2026-04-26,0.4,3300,"quantile","ILI incidence","LU"
2026-04-08,4,2026-04-26,0.45,3306.55,"quantile","ILI incidence","LU"
2026-04-08,4,2026-04-26,0.5,3310.5,"quantile","ILI incidence","LU"
2026-04-08,4,2026-04-26,0.55,3315.45,"quantile","ILI incidence","LU"
2026-04-08,4,2026-04-26,0.6,3320,"quantile","ILI incidence","LU"
2026-04-08,4,2026-04-26,0.65,3326.7,"quantile","ILI incidence","LU"
2026-04-08,4,2026-04-26,0.7,3338,"quantile","ILI incidence","LU"
2026-04-08,4,2026-04-26,0.75,3358.75,"quantile","ILI incidence","LU"
2026-04-08,4,2026-04-26,0.8,3374.2,"quantile","ILI incidence","LU"
2026-04-08,4,2026-04-26,0.85,3383.15,"quantile","ILI incidence","LU"
2026-04-08,4,2026-04-26,0.9,3405.5,"quantile","ILI incidence","LU"
2026-04-08,4,2026-04-26,0.95,3416.55,"quantile","ILI incidence","LU"
2026-04-08,4,2026-04-26,0.975,3442.775,"quantile","ILI incidence","LU"
2026-04-08,4,2026-04-26,0.99,3453.15,"quantile","ILI incidence","LU"
2026-04-08,4,2026-04-26,0.01,4429.83,"quantile","ILI incidence","MT"
2026-04-08,4,2026-04-26,0.025,4446.425,"quantile","ILI incidence","MT"
2026-04-08,4,2026-04-26,0.05,4472.95,"quantile","ILI incidence","MT"
2026-04-08,4,2026-04-26,0.1,4491,"quantile","ILI incidence","MT"
2026-04-08,4,2026-04-26,0.15,4504.85,"quantile","ILI incidence","MT"
2026-04-08,4,2026-04-26,0.2,4522,"quantile","ILI incidence","MT"
2026-04-08,4,2026-04-26,0.25,4534,"quantile","ILI incidence","MT"
2026-04-08,4,2026-04-26,0.3,4555.1,"quantile","ILI incidence","MT"
2026-04-08,4,2026-04-26,0.35,4561.6,"quantile","ILI incidence","MT"
2026-04-08,4,2026-04-26,0.4,4568.2,"quantile","ILI incidence","MT"
2026-04-08,4,2026-04-26,0.45,4576.1,"quantile","ILI incidence","MT"
2026-04-08,4,2026-04-26,0.5,4589.5,"quantile","ILI incidence","MT"
2026-04-08,4,2026-04-26,0.55,4599.45,"quantile","ILI incidence","MT"
2026-04-08,4,2026-04-26,0.6,4607,"quantile","ILI incidence","MT"
2026-04-08,4,2026-04-26,0.65,4613,"quantile","ILI incidence","MT"
2026-04-08,4,2026-04-26,0.7,4617.3,"quantile","ILI incidence","MT"
2026-04-08,4,2026-04-26,0.75,4630.25,"quantile","ILI incidence","MT"
2026-04-08,4,2026-04-26,0.8,4641.6,"quantile","ILI incidence","MT"
2026-04-08,4,2026-04-26,0.85,4661.15,"quantile","ILI incidence","MT"
2026-04-08,4,2026-04-26,0.9,4673.2,"quantile","ILI incidence","MT"
2026-04-08,4,2026-04-26,0.95,4679.3,"quantile","ILI incidence","MT"
2026-04-08,4,2026-04-26,0.975,4706.225,"quantile","ILI incidence","MT"
2026-04-08,4,2026-04-26,0.99,4733.36,"quantile","ILI incidence","MT"
2026-04-08,4,2026-04-26,0.01,0,"quantile","ILI incidence","NL"
2026-04-08,4,2026-04-26,0.025,0,"quantile","ILI incidence","NL"
2026-04-08,4,2026-04-26,0.05,0,"quantile","ILI incidence","NL"
2026-04-08,4,2026-04-26,0.1,0,"quantile","ILI incidence","NL"
2026-04-08,4,2026-04-26,0.15,0,"quantile","ILI incidence","NL"
2026-04-08,4,2026-04-26,0.2,0,"quantile","ILI incidence","NL"
2026-04-08,4,2026-04-26,0.25,0,"quantile","ILI incidence","NL"
2026-04-08,4,2026-04-26,0.3,0,"quantile","ILI incidence","NL"
2026-04-08,4,2026-04-26,0.35,0,"quantile","ILI incidence","NL"
2026-04-08,4,2026-04-26,0.4,0,"quantile","ILI incidence","NL"
2026-04-08,4,2026-04-26,0.45,0,"quantile","ILI incidence","NL"
2026-04-08,4,2026-04-26,0.5,0,"quantile","ILI incidence","NL"
2026-04-08,4,2026-04-26,0.55,0,"quantile","ILI incidence","NL"
2026-04-08,4,2026-04-26,0.6,0,"quantile","ILI incidence","NL"
2026-04-08,4,2026-04-26,0.65,0,"quantile","ILI incidence","NL"
2026-04-08,4,2026-04-26,0.7,0,"quantile","ILI incidence","NL"
2026-04-08,4,2026-04-26,0.75,0,"quantile","ILI incidence","NL"
2026-04-08,4,2026-04-26,0.8,0,"quantile","ILI incidence","NL"
2026-04-08,4,2026-04-26,0.85,0,"quantile","ILI incidence","NL"
2026-04-08,4,2026-04-26,0.9,0,"quantile","ILI incidence","NL"
2026-04-08,4,2026-04-26,0.95,0,"quantile","ILI incidence","NL"
2026-04-08,4,2026-04-26,0.975,0,"quantile","ILI incidence","NL"
2026-04-08,4,2026-04-26,0.99,0,"quantile","ILI incidence","NL"
2026-04-08,4,2026-04-26,0.01,23.97,"quantile","ILI incidence","NO"
2026-04-08,4,2026-04-26,0.025,24.475,"quantile","ILI incidence","NO"
2026-04-08,4,2026-04-26,0.05,26.9,"quantile","ILI incidence","NO"
2026-04-08,4,2026-04-26,0.1,29,"quantile","ILI incidence","NO"
2026-04-08,4,2026-04-26,0.15,31.85,"quantile","ILI incidence","NO"
2026-04-08,4,2026-04-26,0.2,32.8,"quantile","ILI incidence","NO"
2026-04-08,4,2026-04-26,0.25,33,"quantile","ILI incidence","NO"
2026-04-08,4,2026-04-26,0.3,35,"quantile","ILI incidence","NO"
2026-04-08,4,2026-04-26,0.35,36,"quantile","ILI incidence","NO"
2026-04-08,4,2026-04-26,0.4,37,"quantile","ILI incidence","NO"
2026-04-08,4,2026-04-26,0.45,38,"quantile","ILI incidence","NO"
2026-04-08,4,2026-04-26,0.5,39,"quantile","ILI incidence","NO"
2026-04-08,4,2026-04-26,0.55,40,"quantile","ILI incidence","NO"
2026-04-08,4,2026-04-26,0.6,40,"quantile","ILI incidence","NO"
2026-04-08,4,2026-04-26,0.65,41,"quantile","ILI incidence","NO"
2026-04-08,4,2026-04-26,0.7,41.3,"quantile","ILI incidence","NO"
2026-04-08,4,2026-04-26,0.75,43,"quantile","ILI incidence","NO"
2026-04-08,4,2026-04-26,0.8,44,"quantile","ILI incidence","NO"
2026-04-08,4,2026-04-26,0.85,45,"quantile","ILI incidence","NO"
2026-04-08,4,2026-04-26,0.9,45.1,"quantile","ILI incidence","NO"
2026-04-08,4,2026-04-26,0.95,47.05,"quantile","ILI incidence","NO"
2026-04-08,4,2026-04-26,0.975,49,"quantile","ILI incidence","NO"
2026-04-08,4,2026-04-26,0.99,50.01,"quantile","ILI incidence","NO"
2026-04-08,4,2026-04-26,0.01,224,"quantile","ILI incidence","PL"
2026-04-08,4,2026-04-26,0.025,228.95,"quantile","ILI incidence","PL"
2026-04-08,4,2026-04-26,0.05,232.9,"quantile","ILI incidence","PL"
2026-04-08,4,2026-04-26,0.1,236,"quantile","ILI incidence","PL"
2026-04-08,4,2026-04-26,0.15,240.85,"quantile","ILI incidence","PL"
2026-04-08,4,2026-04-26,0.2,242,"quantile","ILI incidence","PL"
2026-04-08,4,2026-04-26,0.25,246.75,"quantile","ILI incidence","PL"
2026-04-08,4,2026-04-26,0.3,248,"quantile","ILI incidence","PL"
2026-04-08,4,2026-04-26,0.35,249,"quantile","ILI incidence","PL"
2026-04-08,4,2026-04-26,0.4,252.6,"quantile","ILI incidence","PL"
2026-04-08,4,2026-04-26,0.45,253.55,"quantile","ILI incidence","PL"
2026-04-08,4,2026-04-26,0.5,255,"quantile","ILI incidence","PL"
2026-04-08,4,2026-04-26,0.55,257,"quantile","ILI incidence","PL"
2026-04-08,4,2026-04-26,0.6,258,"quantile","ILI incidence","PL"
2026-04-08,4,2026-04-26,0.65,259.35,"quantile","ILI incidence","PL"
2026-04-08,4,2026-04-26,0.7,263,"quantile","ILI incidence","PL"
2026-04-08,4,2026-04-26,0.75,265.25,"quantile","ILI incidence","PL"
2026-04-08,4,2026-04-26,0.8,269.2,"quantile","ILI incidence","PL"
2026-04-08,4,2026-04-26,0.85,270.15,"quantile","ILI incidence","PL"
2026-04-08,4,2026-04-26,0.9,273.2,"quantile","ILI incidence","PL"
2026-04-08,4,2026-04-26,0.95,280.1,"quantile","ILI incidence","PL"
2026-04-08,4,2026-04-26,0.975,285.575,"quantile","ILI incidence","PL"
2026-04-08,4,2026-04-26,0.99,292.09,"quantile","ILI incidence","PL"
2026-04-08,4,2026-04-26,0.01,67.98,"quantile","ILI incidence","RO"
2026-04-08,4,2026-04-26,0.025,68.475,"quantile","ILI incidence","RO"
2026-04-08,4,2026-04-26,0.05,71.95,"quantile","ILI incidence","RO"
2026-04-08,4,2026-04-26,0.1,75,"quantile","ILI incidence","RO"
2026-04-08,4,2026-04-26,0.15,76.85,"quantile","ILI incidence","RO"
2026-04-08,4,2026-04-26,0.2,78,"quantile","ILI incidence","RO"
2026-04-08,4,2026-04-26,0.25,79,"quantile","ILI incidence","RO"
2026-04-08,4,2026-04-26,0.3,80.7,"quantile","ILI incidence","RO"
2026-04-08,4,2026-04-26,0.35,82.65,"quantile","ILI incidence","RO"
2026-04-08,4,2026-04-26,0.4,84,"quantile","ILI incidence","RO"
2026-04-08,4,2026-04-26,0.45,85,"quantile","ILI incidence","RO"
2026-04-08,4,2026-04-26,0.5,86.5,"quantile","ILI incidence","RO"
2026-04-08,4,2026-04-26,0.55,87,"quantile","ILI incidence","RO"
2026-04-08,4,2026-04-26,0.6,88,"quantile","ILI incidence","RO"
2026-04-08,4,2026-04-26,0.65,89,"quantile","ILI incidence","RO"
2026-04-08,4,2026-04-26,0.7,90,"quantile","ILI incidence","RO"
2026-04-08,4,2026-04-26,0.75,91,"quantile","ILI incidence","RO"
2026-04-08,4,2026-04-26,0.8,93,"quantile","ILI incidence","RO"
2026-04-08,4,2026-04-26,0.85,95,"quantile","ILI incidence","RO"
2026-04-08,4,2026-04-26,0.9,97,"quantile","ILI incidence","RO"
2026-04-08,4,2026-04-26,0.95,102,"quantile","ILI incidence","RO"
2026-04-08,4,2026-04-26,0.975,108.05,"quantile","ILI incidence","RO"
2026-04-08,4,2026-04-26,0.99,109,"quantile","ILI incidence","RO"
2026-04-08,4,2026-04-26,0.01,189.85,"quantile","ILI incidence","SK"
2026-04-08,4,2026-04-26,0.025,196.425,"quantile","ILI incidence","SK"
2026-04-08,4,2026-04-26,0.05,200,"quantile","ILI incidence","SK"
2026-04-08,4,2026-04-26,0.1,202.9,"quantile","ILI incidence","SK"
2026-04-08,4,2026-04-26,0.15,204.85,"quantile","ILI incidence","SK"
2026-04-08,4,2026-04-26,0.2,210.6,"quantile","ILI incidence","SK"
2026-04-08,4,2026-04-26,0.25,213,"quantile","ILI incidence","SK"
2026-04-08,4,2026-04-26,0.3,214,"quantile","ILI incidence","SK"
2026-04-08,4,2026-04-26,0.35,215,"quantile","ILI incidence","SK"
2026-04-08,4,2026-04-26,0.4,218,"quantile","ILI incidence","SK"
2026-04-08,4,2026-04-26,0.45,218,"quantile","ILI incidence","SK"
2026-04-08,4,2026-04-26,0.5,220,"quantile","ILI incidence","SK"
2026-04-08,4,2026-04-26,0.55,222,"quantile","ILI incidence","SK"
2026-04-08,4,2026-04-26,0.6,222.4,"quantile","ILI incidence","SK"
2026-04-08,4,2026-04-26,0.65,225.7,"quantile","ILI incidence","SK"
2026-04-08,4,2026-04-26,0.7,228.3,"quantile","ILI incidence","SK"
2026-04-08,4,2026-04-26,0.75,230.25,"quantile","ILI incidence","SK"
2026-04-08,4,2026-04-26,0.8,232,"quantile","ILI incidence","SK"
2026-04-08,4,2026-04-26,0.85,234,"quantile","ILI incidence","SK"
2026-04-08,4,2026-04-26,0.9,237.1,"quantile","ILI incidence","SK"
2026-04-08,4,2026-04-26,0.95,241.2,"quantile","ILI incidence","SK"
2026-04-08,4,2026-04-26,0.975,250.725,"quantile","ILI incidence","SK"
2026-04-08,4,2026-04-26,0.99,257.01,"quantile","ILI incidence","SK"
2026-04-08,4,2026-04-26,0.01,1.99,"quantile","ILI incidence","SI"
2026-04-08,4,2026-04-26,0.025,2.475,"quantile","ILI incidence","SI"
2026-04-08,4,2026-04-26,0.05,3,"quantile","ILI incidence","SI"
2026-04-08,4,2026-04-26,0.1,4,"quantile","ILI incidence","SI"
2026-04-08,4,2026-04-26,0.15,5,"quantile","ILI incidence","SI"
2026-04-08,4,2026-04-26,0.2,5,"quantile","ILI incidence","SI"
2026-04-08,4,2026-04-26,0.25,6,"quantile","ILI incidence","SI"
2026-04-08,4,2026-04-26,0.3,6,"quantile","ILI incidence","SI"
2026-04-08,4,2026-04-26,0.35,6,"quantile","ILI incidence","SI"
2026-04-08,4,2026-04-26,0.4,6.6,"quantile","ILI incidence","SI"
2026-04-08,4,2026-04-26,0.45,7,"quantile","ILI incidence","SI"
2026-04-08,4,2026-04-26,0.5,7,"quantile","ILI incidence","SI"
2026-04-08,4,2026-04-26,0.55,7,"quantile","ILI incidence","SI"
2026-04-08,4,2026-04-26,0.6,8,"quantile","ILI incidence","SI"
2026-04-08,4,2026-04-26,0.65,8,"quantile","ILI incidence","SI"
2026-04-08,4,2026-04-26,0.7,8,"quantile","ILI incidence","SI"
2026-04-08,4,2026-04-26,0.75,9,"quantile","ILI incidence","SI"
2026-04-08,4,2026-04-26,0.8,9,"quantile","ILI incidence","SI"
2026-04-08,4,2026-04-26,0.85,10,"quantile","ILI incidence","SI"
2026-04-08,4,2026-04-26,0.9,10,"quantile","ILI incidence","SI"
2026-04-08,4,2026-04-26,0.95,12,"quantile","ILI incidence","SI"
2026-04-08,4,2026-04-26,0.975,12.525,"quantile","ILI incidence","SI"
2026-04-08,4,2026-04-26,0.99,14.01,"quantile","ILI incidence","SI"
2026-04-08,1,2026-04-05,0.01,1138.95,"quantile","ARI incidence","BG"
2026-04-08,1,2026-04-05,0.025,1147.9,"quantile","ARI incidence","BG"
2026-04-08,1,2026-04-05,0.05,1160.5,"quantile","ARI incidence","BG"
2026-04-08,1,2026-04-05,0.1,1167,"quantile","ARI incidence","BG"
2026-04-08,1,2026-04-05,0.15,1172.55,"quantile","ARI incidence","BG"
2026-04-08,1,2026-04-05,0.2,1178.4,"quantile","ARI incidence","BG"
2026-04-08,1,2026-04-05,0.25,1181.75,"quantile","ARI incidence","BG"
2026-04-08,1,2026-04-05,0.3,1183.7,"quantile","ARI incidence","BG"
2026-04-08,1,2026-04-05,0.35,1188.95,"quantile","ARI incidence","BG"
2026-04-08,1,2026-04-05,0.4,1193.2,"quantile","ARI incidence","BG"
2026-04-08,1,2026-04-05,0.45,1201.2,"quantile","ARI incidence","BG"
2026-04-08,1,2026-04-05,0.5,1205,"quantile","ARI incidence","BG"
2026-04-08,1,2026-04-05,0.55,1207,"quantile","ARI incidence","BG"
2026-04-08,1,2026-04-05,0.6,1210,"quantile","ARI incidence","BG"
2026-04-08,1,2026-04-05,0.65,1212.35,"quantile","ARI incidence","BG"
2026-04-08,1,2026-04-05,0.7,1216,"quantile","ARI incidence","BG"
2026-04-08,1,2026-04-05,0.75,1222.5,"quantile","ARI incidence","BG"
2026-04-08,1,2026-04-05,0.8,1229.4,"quantile","ARI incidence","BG"
2026-04-08,1,2026-04-05,0.85,1236.15,"quantile","ARI incidence","BG"
2026-04-08,1,2026-04-05,0.9,1248.3,"quantile","ARI incidence","BG"
2026-04-08,1,2026-04-05,0.95,1258.05,"quantile","ARI incidence","BG"
2026-04-08,1,2026-04-05,0.975,1260,"quantile","ARI incidence","BG"
2026-04-08,1,2026-04-05,0.99,1267.09,"quantile","ARI incidence","BG"
2026-04-08,1,2026-04-05,0.01,1018.86,"quantile","ARI incidence","CZ"
2026-04-08,1,2026-04-05,0.025,1029.85,"quantile","ARI incidence","CZ"
2026-04-08,1,2026-04-05,0.05,1036.85,"quantile","ARI incidence","CZ"
2026-04-08,1,2026-04-05,0.1,1058.6,"quantile","ARI incidence","CZ"
2026-04-08,1,2026-04-05,0.15,1065.7,"quantile","ARI incidence","CZ"
2026-04-08,1,2026-04-05,0.2,1074.2,"quantile","ARI incidence","CZ"
2026-04-08,1,2026-04-05,0.25,1081,"quantile","ARI incidence","CZ"
2026-04-08,1,2026-04-05,0.3,1085,"quantile","ARI incidence","CZ"
2026-04-08,1,2026-04-05,0.35,1086.65,"quantile","ARI incidence","CZ"
2026-04-08,1,2026-04-05,0.4,1090.6,"quantile","ARI incidence","CZ"
2026-04-08,1,2026-04-05,0.45,1095,"quantile","ARI incidence","CZ"
2026-04-08,1,2026-04-05,0.5,1099,"quantile","ARI incidence","CZ"
2026-04-08,1,2026-04-05,0.55,1103,"quantile","ARI incidence","CZ"
2026-04-08,1,2026-04-05,0.6,1108,"quantile","ARI incidence","CZ"
2026-04-08,1,2026-04-05,0.65,1111.35,"quantile","ARI incidence","CZ"
2026-04-08,1,2026-04-05,0.7,1115.2,"quantile","ARI incidence","CZ"
2026-04-08,1,2026-04-05,0.75,1123.75,"quantile","ARI incidence","CZ"
2026-04-08,1,2026-04-05,0.8,1129.2,"quantile","ARI incidence","CZ"
2026-04-08,1,2026-04-05,0.85,1136.3,"quantile","ARI incidence","CZ"
2026-04-08,1,2026-04-05,0.9,1143.1,"quantile","ARI incidence","CZ"
2026-04-08,1,2026-04-05,0.95,1155.2,"quantile","ARI incidence","CZ"
2026-04-08,1,2026-04-05,0.975,1167.4,"quantile","ARI incidence","CZ"
2026-04-08,1,2026-04-05,0.99,1180.04,"quantile","ARI incidence","CZ"
2026-04-08,1,2026-04-05,0.01,151.98,"quantile","ARI incidence","EE"
2026-04-08,1,2026-04-05,0.025,158.425,"quantile","ARI incidence","EE"
2026-04-08,1,2026-04-05,0.05,165.7,"quantile","ARI incidence","EE"
2026-04-08,1,2026-04-05,0.1,171.8,"quantile","ARI incidence","EE"
2026-04-08,1,2026-04-05,0.15,175,"quantile","ARI incidence","EE"
2026-04-08,1,2026-04-05,0.2,177,"quantile","ARI incidence","EE"
2026-04-08,1,2026-04-05,0.25,179,"quantile","ARI incidence","EE"
2026-04-08,1,2026-04-05,0.3,181,"quantile","ARI incidence","EE"
2026-04-08,1,2026-04-05,0.35,182,"quantile","ARI incidence","EE"
2026-04-08,1,2026-04-05,0.4,184,"quantile","ARI incidence","EE"
2026-04-08,1,2026-04-05,0.45,185.55,"quantile","ARI incidence","EE"
2026-04-08,1,2026-04-05,0.5,187,"quantile","ARI incidence","EE"
2026-04-08,1,2026-04-05,0.55,187,"quantile","ARI incidence","EE"
2026-04-08,1,2026-04-05,0.6,189,"quantile","ARI incidence","EE"
2026-04-08,1,2026-04-05,0.65,191,"quantile","ARI incidence","EE"
2026-04-08,1,2026-04-05,0.7,193,"quantile","ARI incidence","EE"
2026-04-08,1,2026-04-05,0.75,195.25,"quantile","ARI incidence","EE"
2026-04-08,1,2026-04-05,0.8,197.2,"quantile","ARI incidence","EE"
2026-04-08,1,2026-04-05,0.85,199.15,"quantile","ARI incidence","EE"
2026-04-08,1,2026-04-05,0.9,203.1,"quantile","ARI incidence","EE"
2026-04-08,1,2026-04-05,0.95,209.05,"quantile","ARI incidence","EE"
2026-04-08,1,2026-04-05,0.975,211.575,"quantile","ARI incidence","EE"
2026-04-08,1,2026-04-05,0.99,213.01,"quantile","ARI incidence","EE"
2026-04-08,1,2026-04-05,0.01,185.96,"quantile","ARI incidence","FR"
2026-04-08,1,2026-04-05,0.025,192.425,"quantile","ARI incidence","FR"
2026-04-08,1,2026-04-05,0.05,196.95,"quantile","ARI incidence","FR"
2026-04-08,1,2026-04-05,0.1,203,"quantile","ARI incidence","FR"
2026-04-08,1,2026-04-05,0.15,206,"quantile","ARI incidence","FR"
2026-04-08,1,2026-04-05,0.2,209.8,"quantile","ARI incidence","FR"
2026-04-08,1,2026-04-05,0.25,213,"quantile","ARI incidence","FR"
2026-04-08,1,2026-04-05,0.3,214.7,"quantile","ARI incidence","FR"
2026-04-08,1,2026-04-05,0.35,218,"quantile","ARI incidence","FR"
2026-04-08,1,2026-04-05,0.4,219,"quantile","ARI incidence","FR"
2026-04-08,1,2026-04-05,0.45,221.55,"quantile","ARI incidence","FR"
2026-04-08,1,2026-04-05,0.5,223,"quantile","ARI incidence","FR"
2026-04-08,1,2026-04-05,0.55,224,"quantile","ARI incidence","FR"
2026-04-08,1,2026-04-05,0.6,225,"quantile","ARI incidence","FR"
2026-04-08,1,2026-04-05,0.65,227.35,"quantile","ARI incidence","FR"
2026-04-08,1,2026-04-05,0.7,229,"quantile","ARI incidence","FR"
2026-04-08,1,2026-04-05,0.75,230.5,"quantile","ARI incidence","FR"
2026-04-08,1,2026-04-05,0.8,233.2,"quantile","ARI incidence","FR"
2026-04-08,1,2026-04-05,0.85,236,"quantile","ARI incidence","FR"
2026-04-08,1,2026-04-05,0.9,239,"quantile","ARI incidence","FR"
2026-04-08,1,2026-04-05,0.95,241.05,"quantile","ARI incidence","FR"
2026-04-08,1,2026-04-05,0.975,249.575,"quantile","ARI incidence","FR"
2026-04-08,1,2026-04-05,0.99,256.03,"quantile","ARI incidence","FR"
2026-04-08,1,2026-04-05,0.01,1402.9,"quantile","ARI incidence","DE"
2026-04-08,1,2026-04-05,0.025,1407.325,"quantile","ARI incidence","DE"
2026-04-08,1,2026-04-05,0.05,1424.75,"quantile","ARI incidence","DE"
2026-04-08,1,2026-04-05,0.1,1434.9,"quantile","ARI incidence","DE"
2026-04-08,1,2026-04-05,0.15,1442.85,"quantile","ARI incidence","DE"
2026-04-08,1,2026-04-05,0.2,1446.6,"quantile","ARI incidence","DE"
2026-04-08,1,2026-04-05,0.25,1451.5,"quantile","ARI incidence","DE"
2026-04-08,1,2026-04-05,0.3,1456,"quantile","ARI incidence","DE"
2026-04-08,1,2026-04-05,0.35,1462.65,"quantile","ARI incidence","DE"
2026-04-08,1,2026-04-05,0.4,1472.2,"quantile","ARI incidence","DE"
2026-04-08,1,2026-04-05,0.45,1484.55,"quantile","ARI incidence","DE"
2026-04-08,1,2026-04-05,0.5,1491.5,"quantile","ARI incidence","DE"
2026-04-08,1,2026-04-05,0.55,1499.35,"quantile","ARI incidence","DE"
2026-04-08,1,2026-04-05,0.6,1506,"quantile","ARI incidence","DE"
2026-04-08,1,2026-04-05,0.65,1512,"quantile","ARI incidence","DE"
2026-04-08,1,2026-04-05,0.7,1517,"quantile","ARI incidence","DE"
2026-04-08,1,2026-04-05,0.75,1524,"quantile","ARI incidence","DE"
2026-04-08,1,2026-04-05,0.8,1528.2,"quantile","ARI incidence","DE"
2026-04-08,1,2026-04-05,0.85,1535,"quantile","ARI incidence","DE"
2026-04-08,1,2026-04-05,0.9,1539.1,"quantile","ARI incidence","DE"
2026-04-08,1,2026-04-05,0.95,1549.05,"quantile","ARI incidence","DE"
2026-04-08,1,2026-04-05,0.975,1560.925,"quantile","ARI incidence","DE"
2026-04-08,1,2026-04-05,0.99,1577.14,"quantile","ARI incidence","DE"
2026-04-08,1,2026-04-05,0.01,1819.96,"quantile","ARI incidence","HU"
2026-04-08,1,2026-04-05,0.025,1853.275,"quantile","ARI incidence","HU"
2026-04-08,1,2026-04-05,0.05,1876.25,"quantile","ARI incidence","HU"
2026-04-08,1,2026-04-05,0.1,1887.8,"quantile","ARI incidence","HU"
2026-04-08,1,2026-04-05,0.15,1895,"quantile","ARI incidence","HU"
2026-04-08,1,2026-04-05,0.2,1898.4,"quantile","ARI incidence","HU"
2026-04-08,1,2026-04-05,0.25,1904,"quantile","ARI incidence","HU"
2026-04-08,1,2026-04-05,0.3,1910,"quantile","ARI incidence","HU"
2026-04-08,1,2026-04-05,0.35,1917,"quantile","ARI incidence","HU"
2026-04-08,1,2026-04-05,0.4,1921.6,"quantile","ARI incidence","HU"
2026-04-08,1,2026-04-05,0.45,1924.55,"quantile","ARI incidence","HU"
2026-04-08,1,2026-04-05,0.5,1927,"quantile","ARI incidence","HU"
2026-04-08,1,2026-04-05,0.55,1934.35,"quantile","ARI incidence","HU"
2026-04-08,1,2026-04-05,0.6,1939.4,"quantile","ARI incidence","HU"
2026-04-08,1,2026-04-05,0.65,1943.7,"quantile","ARI incidence","HU"
2026-04-08,1,2026-04-05,0.7,1948.3,"quantile","ARI incidence","HU"
2026-04-08,1,2026-04-05,0.75,1954,"quantile","ARI incidence","HU"
2026-04-08,1,2026-04-05,0.8,1959.2,"quantile","ARI incidence","HU"
2026-04-08,1,2026-04-05,0.85,1965.15,"quantile","ARI incidence","HU"
2026-04-08,1,2026-04-05,0.9,1981.3,"quantile","ARI incidence","HU"
2026-04-08,1,2026-04-05,0.95,1997.15,"quantile","ARI incidence","HU"
2026-04-08,1,2026-04-05,0.975,2005.625,"quantile","ARI incidence","HU"
2026-04-08,1,2026-04-05,0.99,2016.08,"quantile","ARI incidence","HU"
2026-04-08,1,2026-04-05,0.01,70.98,"quantile","ARI incidence","IE"
2026-04-08,1,2026-04-05,0.025,71.475,"quantile","ARI incidence","IE"
2026-04-08,1,2026-04-05,0.05,74.95,"quantile","ARI incidence","IE"
2026-04-08,1,2026-04-05,0.1,78.7,"quantile","ARI incidence","IE"
2026-04-08,1,2026-04-05,0.15,81,"quantile","ARI incidence","IE"
2026-04-08,1,2026-04-05,0.2,84,"quantile","ARI incidence","IE"
2026-04-08,1,2026-04-05,0.25,85,"quantile","ARI incidence","IE"
2026-04-08,1,2026-04-05,0.3,86.7,"quantile","ARI incidence","IE"
2026-04-08,1,2026-04-05,0.35,88,"quantile","ARI incidence","IE"
2026-04-08,1,2026-04-05,0.4,88.6,"quantile","ARI incidence","IE"
2026-04-08,1,2026-04-05,0.45,90,"quantile","ARI incidence","IE"
2026-04-08,1,2026-04-05,0.5,91.5,"quantile","ARI incidence","IE"
2026-04-08,1,2026-04-05,0.55,93,"quantile","ARI incidence","IE"
2026-04-08,1,2026-04-05,0.6,94,"quantile","ARI incidence","IE"
2026-04-08,1,2026-04-05,0.65,94.35,"quantile","ARI incidence","IE"
2026-04-08,1,2026-04-05,0.7,95.3,"quantile","ARI incidence","IE"
2026-04-08,1,2026-04-05,0.75,98.25,"quantile","ARI incidence","IE"
2026-04-08,1,2026-04-05,0.8,100,"quantile","ARI incidence","IE"
2026-04-08,1,2026-04-05,0.85,101,"quantile","ARI incidence","IE"
2026-04-08,1,2026-04-05,0.9,103,"quantile","ARI incidence","IE"
